order_id,products
997116,38768 20940 39275 21137 21903 33000 25146
2481993,4605 5566 46711 22574 24852 3308 17341
2617399,17789 27093 19660
1537477,11821
660808,11759 116 13176 13259 18811 39275
549955,35530 29447 27086 21872 24125 49235
1635012,13176 10702 33065 15541 196
1801220,31040 2295 27845 24024 47029 8575 21137 26604 22825 34126 41149 6046 27966 49235 11352 4138 43735 46979 15290 24852 16797 43352 41392 4920
1942538,45793
2361906,40545 9558
3229735,43352 8048 16797 40199 13176 39275
2508310,None
3239081,26201 38689 28934 24852
495266,1811 24852 23102 28156 46842 30340
2423341,34458 5785 43445 21386 4799 45603 19057 40174 2966 30489 28214 29898 45646 5969 20842 34262 9618 38562
2650733,3957 19660 6104 12341 9521
2579170,None
1005635,None
2314992,21137 8728 30391 39409 14870 33855 4029 21463 16965 25705 8490 2596 27104 11447
1720450,43352 13646 29675 49683 5746 24830
3155668,36772 30754 25495 5013
1265347,9020 25890
904873,38689 24852 26209 19366 47734 36180 25340 29118 37067 41950 14074 12987 47209 21137 31717 49683 21903 31772 16902 35628 30949 45788 44359 39877 42768 8518 45007 17807 28199
2854292,24852
1930441,24852 11678
258183,24489 26384 18027 12456 35989 32467 24964 2078 35939 35167 24852 47209 12075 35951 42697 3952
3408221,23763 11461 38881 36493 13870 18439 13176 49633 28571 28427 21936 29145 19910 41665 29553
432634,24852 32478 45249 5552 36496
1531035,12545 16363 21903 24852 42972 24157 31766 40723
3276196,13920
436928,28204 19678 48745 30391 13176 5578 13198 44570
276291,27360 27945 5068
1589480,32079 12341 5258 13176 46363 19691 8571 6184
1463415,21137 39475 13176 28204 38159 10017
2533215,24852 5077 9092 34358 20869 13712
2743755,33120 33000 27845 10831 13560 35951
214407,37687 30827 5985 31985
1040543,11520 20734 21903 47766 31717 24852 22935 1463 29447 19677
2443304,34688 12099 14357 28204 7260 36737 45954 19741 24852 3793 49235
2965439,14947 37766 4920
966088,3717 31883 14947 35221 24852 45066
1983002,28204 36773 35951 24852 24964 21903 27966 6187
632074,46979 13502 47209 9808 13176 10749 18362 47229 21903 15872
1205392,33198
1948122,11492
1742189,13249 280 12524 44536 3389
2377792,5303 20580 14401 11202 21463 16965 41177 26475 2086 2361
1845690,34165 38318 49683 33343 19348 26172 43772 22438 45064 5782 40338 45188 6055 25230
892785,None
1851276,8518 13176 43908
378578,39619 5479
716456,45190 35948 10114
87972,7026 47209 36929 10132 37067 11520 46194 27521 21903 6347 5479 42234 35815 41458 27845 7035 19492 11115
2964357,41276 33783 6184 13575 19828
2433598,None
2584398,None
274297,23288 24668 24852 40541 12151 13176
2010123,4210
3065157,17795 24852 14372
2035629,5450 18689 42479 13598 19562 21347 44845
2705637,18362 47209 37067 4605 11023 26369 7715 13646 34668
1311964,35914 32566 35921 32211
3252583,9675
1093862,36214 24010 18926
1334075,2535 40462 21616 47766 29270 30420
2297788,39275 35921 23909 33000 43772 4317 47626 1689 16797 21049 47185 24203 20915 32465 4605 11014 516 7992 648 14161 18337
2907032,None
2782835,42768 20955 20940
766455,9076 27966 24852 26209 14999 11461 27514
248903,21408 25466 45007 31717 21616 35547 17704 46654
2108552,43693 13176 37066
1653447,23543 41950 10603 44142 33198
2207202,2120 5450
2847513,15680
894890,25544 33222 12916
3333615,44632 21709
71871,24852 2120 21630 40878
3412916,45185 48703 42450 9124
1644639,46979
3021371,14947 33090 3407 26604 36011 7538 29848 34262
2141703,35561 13535 196
2811974,18747 32439 6195 42731
3179793,None
1058794,24852
1611712,36227 31764 30036 1398 6757 2054 25934 31036 40363 48939 46088 18973 47817 4663 5322
2298770,45761 26006 32163 6187 24852 47058 31981 17505 29307 12914 13834 41602 33198 23644 28204 16365 36278 5077 27077 13444
1267354,19933 22788 25986 43459 25232 26348 11121 35123 9176
284795,20899 8277 4210 16759
1822947,44949 11452 39275 13870 45007 24852 33572 2326 49235 41593 9438 30442 21137 38689 19057
2786104,20119 5385 25570 311 13740 403 10151
687159,41625 29487 15872 25466
317074,13176 16611 45106 30745 9839 47766 27845 47209
1634378,32950 28204 41787 25890 34401 24852 11824 21137
338390,27033 20156 47409 49306 24297 45896 32981 21640 12068 38930 34690 37067 6801 24427 28233 27062 18871 27921 3308
2294312,25670 37276
3016563,39928 20114 42244 17568 27966 6489 26209 25705 47209 13176 21903 8174 8138 8277 9839 16759 5876 30391 20247 46979 24964 39275 5479 31553
839311,None
1281872,13914 36472 29467 6184
1004147,None
3243680,33000 42903 43409 49185 40261 30696
2218665,5517 12031 20114 18656 44359 22935 38293 18918 21938 31717
1252116,24852
788894,27985 45161
828034,39877 46842 16797 38340 24186 25146 10957 16696 43263 9389 17341 48015 47141 24852 16464 28204 21351 46056 9387 17858 21333 42460 7483 10226
158015,38689 2164 42265 21267 39859 18883 21137 43073 20015 13176 40174 27845 33000 31343
1250291,24852 13176 27705 12846
1339141,28427
1073681,42265 4920 35951 31759 19691 13575 30591 33783 13176
216409,29447 10132 19846 29615 7391
549675,33090
2161391,21137 38768 38300 43352
1330289,None
1087935,24852 47766 13176 16797 5959
2284492,30233
744917,27845 19660 17807 23543 38293 22089 21019 2716 36076
1946263,13176 35921 14129 27845 10831 11512 8574 47167 3951
1344825,24184 32211 15290 34690 28916 25146 21562 13866 16797 4210 18523 3999 13176 38200
2074545,24852 42443 3999 26706 33100 43619 24573 20514 28204
1618449,40198 26209 14671 13176 36186 31717 5025 4562
1741483,47141 5450 4595 10912 276
537839,29345 26165
2205572,None
129769,24852
1460367,45004 4100
1266442,1511 14233 30391 8594 32578 389 11143 20383 11452 28597 46932 12756
2989377,27845
2306252,12341 18838 41400 33081 8525 42500 116
422980,41290 17794 33587 13176 11182 35504
2148145,None
452456,None
585163,24759 8953 14399 48116 1398 35419 44987 23803 43903 41290 20378 28836 49346 5818 2305 40332 28577
949100,35221 45007 23147 39947 21333
3356724,18352 46802 47144 40545 48480 24852 9864 18918
2880281,10089 35221 38273 43352 31371 42828 19154 24382 40604 13198 32734 30489 21903
3139567,8518 39619 40775 33135 45007 22825 1463 1841
1873514,15541 12341 17924 8384
166566,19660 9387
2459597,8048 43154 16797 10326
940028,21137 44514 34448 17878 27156 22825 47209 329 36772 30252 40706 28199 39928 44765 10831
344897,13176 38928 8571 37919
2869098,None
1129058,49141 39108 31102 29503 43631 47877 196 29545 32235 28748 39139 38911 1616 9175
443599,None
634701,44570 13176 26209 31717 10749 11885 4210
3169727,None
2822792,48527 17130 47144 18339
833466,40120 1240 8555 42697 26558 21903
3275001,23288
180168,10768 37947 34050 11945 10121 41618 20345 32293 32578 26915 11737 6489 10176 5612
3385704,None
2478181,17484 23848 24852 5212 42028
557850,24852
2649330,31759 23719 38768 13176
1906404,21137 5479 26915 2326 47209 25513 21903 26278
712798,46969 5785 34358 28171 46738 17948 8869 13176 19677 9047 15290 7131 21903
1111254,27038 46149 3298
3089508,14996 13176 11168
258445,37065 28849 4796 22395 11301 24964 45007 49520 42701 38739 27086 26131 13535 9270 24852 14917 27845 7781 28204 8174 22556 4605 30482 14992 48094 46667 9337 22559 36549
101079,38689 30639 24964 19019 37687 30440 4562 45322 48857 8017 39928 21137 20609 47766 47626 39527 19660 41950 41658 10831 1234 9172 17007 26848 43928 43398 10017 24311 21903
12234,27548 24838 7131
3197292,38689 24184 24830 28593 27845 45123
1118166,25804 8153
3219463,47626 4739 260 24852 23322
2365322,24852 10130
1178593,30489 27086 17898 48628 27845
3025480,None
2457393,10537 26410 25890 44632
2872030,25424
1972310,11576 10912 33754 33787 15945 46979 34358 13176 27360 47144 31717 23909 46654
604819,21903 39275 20955 40120 13176 43352 16974 10473
2236711,1846 26564 17896 3179 27629
781028,40571 41220 18503 29926 33787 1891
2323298,1398 23414 31981 13573 9387 45862 5884 38890 4889 17616 29648 11869
1270042,45066 40706 34969 19660 13870 12941
2276056,33000
474352,39877 26165 24852 19348
580453,47626 27966 21137 21903 5428 6985 21616 11629
3352598,35951 28985 9162 32691 20063 3631 24852 1511 27966 25949 16965 4072
187066,42803 13176 2164 34584 21137 31288 17949 5785 27639 2716
2213057,20011 35951 10749 21938 28985 22935 24964 46802 42585 21543 13176
2331558,47977
1693167,19763 47766 38241 46226 31215 24852 28204 47866 25986 17795 25931 47626 2229 40332 5785 34969 10151 27133 37646 13176 27102 26839
850424,1330 33589 13303
2083591,35688 47209 2452 28373 28928 20899 48486 39430 31100 14218 26364 21137 27316 17600 22035 42265 18838 27845 8277 22888 25072
437168,3873 24852
1391452,3957
181840,None
929982,2732 49683 10673 27323 5097 16419 30274 25539 38192 49201 48299 40354
108567,33673 7521
35125,45946 21616 20574 1577 40706
1237964,19057 46667 21137 6948 37220 21543 21903 24082 44097 22935 2228 21938 38944 7388 11140 49175 27156 35561 30011 29199 26768
579021,13176 43014 24852 31717 11182 432 19019 15011 26604 47766
547495,42719 4658 9955 41065
1229092,29223 12899 38768 8571 43352 21288 16283 17313 22507 44371 18583 17924
2458991,47626 9339 24852 39097 37131 45 14952 28199 13639 35221 27360 7158
1867825,33894 21938 22431 5770
505406,186 42240 21868
2030156,44632 4605 21903 24852
128612,36373 21137
205471,32689 44142 13176 34126 18362 27730 26384 24852 11782 14947 37288 47209
1379877,17725 43086 27086
3354084,49235 24852 25890
592187,47209 21903 11598 10749 22935 31188 13176 21938 21137 44632 20980 27521 31717 42307 41950 8518 31553 35951
3258219,9397
3387121,46149 21292 6184 38928 16283 43352
2002860,23288 40688 29735 48761 38928 196 21903
3166148,25133 21573 21137 21903 4724 12341 39922 16283 17313 32689
667037,38849 47626 46260 48634 15383 24852 5077 11387 39408 41751 49098 7806 44142 20929 11827 2770
3199109,26889 48552 912 43530 12914 27288
2019943,47977 2717 33548 23296 46817 24852
1397305,27521 47766 4605 3464
188602,40742 31651 31102 196 7249 35561 21572 37710 13176
1983827,28204 13176 22825 4920 47626 7503 8174 33055 21137 4363 11777 38548 17033 45066 24852
622677,None
2162426,13176 27845 45106 23375 22035 49235 21137
548166,33000 14715 27156
3066061,4920 33000 43234
2347593,18523 4210 12196 41787 16759
3270174,24852 25471 7751 39619 23634 3962 22451 42265 21903
3188759,24852 3957
750289,14715 22802 18023
3244747,None
1766061,1710 16848
158227,13259
1975502,16185 45346 27086 6104 9604 6287 30776 17333 39825
3417911,38739 36550 2120 26047
1834814,38834 35418 9687 10492 21150 37496 22827 21903
2319229,20339 35522
2382269,47946 26790 21137 24852
2300936,43263 4210 1918 43967 34064 40376 4347 6518 41844 37940 1330 45622 35199 37354 33041 30921 41373 21333 31553 13866 13755 28599 16953 30696 36758 23360 23909
1359354,17949 47759 25890 24852 49683 28204 26209 49191
547327,24852 27845 27156 32839 47766
1588578,None
2067815,40852 6948
2521829,16797 13176 8048 15541 38768 21137 21903
1927514,33081 30450 11365 21292
330908,21137 38118 47209 13176 8174 19057 43394 8518 1463
1062099,45007 7948 37552 5876
223616,4796 16291 27845 39475
2382837,196 45051 40939 45004
2143225,24852 21616 27086 27845 2855 28378 42585 27966 28476 19705
465259,None
2626944,27845 47766 39721 7260 4927 5194 27966 47042 21766 13740 19759 39238 9224 16198 38844 23047 47144 5606 44661 13176 2186 23237 36695 24838 38456 47672 5479 9839 20460 32177 8021 29487 47209 26723 1529 31506 19660
94911,17703 19348 24852 35921 18071 46260 33021 34269 13444 43945 8277 4605
2067658,15109 30960 39953 8204 44987 29373 32439 32271 14502 27309 46654 19155
66608,20114 6104 29487 5450 22959 40396 24852 45007
1727503,13176 22900
489493,8193 24964 46667 42585 7264
2555739,34005
445562,8193 13819 20574 27086 11068 24964 5479 27845 35628 21137 39275 42265 8859
202790,47766 12341 1234 27845 24852 33364 4957 40571
1070737,14874
1764652,10840 20876 29500 24852 18618 28204 17794
2054609,32465 13176 20919 5077 12508 703 40348 46817 2639 44187
277200,23909
1658227,24852 42460 34024 44201 12341
1216738,16436 40732 1458 3244 29309 1743
1142091,17600 7647 33120 47209 41787 27966 21137
1837725,15424 47766 47626 30849 19348
3092099,13409 22744
2111545,21573 12427 22046 14233 46061 15541 11759
1122995,40826 17419 28985 18689 768 36762 38739 34243 43760 4142
3388702,47626 18472 24132 33129 33198 43645
138407,25965 16908 17333
2520213,907 32478
29924,24852 49235 27845
2122916,16797
3327607,13949 19816 6489 26298 42719 13176 23233 28353 29370 27966 9076 37067
3268596,30142 8518 22963 13176 24852 26346 34969 21903 25407 8424 36117 36493 20574 47626 35535 26497 46654 18926 32578 9871 13249
3086987,47766 7026 16440 5460 37376 2015 15374 4595 43928 44368 36086 432 35752
816902,13388 18595 33122 45394 9376 3661 28199 13230 14444 264 4552 34862 15650 12657
2305199,22035 3957 43504 12456 8518 21137 20995
3148990,4920 30561 30489 19057 21137 10749 6046 19816 49664 14947 18362 260 32655 5460 13166 10292 34525 31404 40469 17652 22115 12341 47521 27104 28204 26133 27344 22935 21938 9515 31215 27454 21616 13176 29180
1345151,581 35221 11520 20995 34448
517691,30489 5479
2762891,39170 27440 28993 37250 4210 18610 33464 41395
2175137,4920 25837 27966 4957 39928 45123 40571 42865 26706 4367 24852 37156 5358 6975 518 17397 20632
1203625,21616 38313 30855 36011 47591 43352
379311,24852 23909 33787 18523 21616
3035868,22935 24184 11408 6046 31231 29103 45007 19446 35167 11123
1025822,10509 13042
1216453,47223 13198 28458 7050 15322 39099 45613 34217 3717 24255
449336,42508 46989 42964 24852 39097
1097036,47209 7976 40545 21903 29127 46257 30450 24852 17794
2023060,16797 38511 24798 14897 36360 40332 24852 15700 644 34124 5077 46059 23760 5976 34050 43687 2014 19348 30170 4605
2820465,6510 48812 34829
3160089,39475 48845 13512 5456 28228
3294622,2361 48523 8518 48364 43789 45445 20734 21903 46969 27966
1004689,21137 33000 40723 1215 39619 24852 38689 37158 18027 47766 33055 11777 41950 43643 38777 20842 43122 43772 25890 28204 24009 41565 20899 34448 45013 38293
1849876,18465 41149
2104225,26209
871531,47626 14578 47766 35221 47209 26209 31404
1909481,None
2517073,13176 46666 11109 30294 25653 19660
523587,14063 5322 41276 34027 10478 22959
2444479,18020 47209
2941011,24852 24235 47586
908394,47209 30489 8518 42585 14992 16848 21903 47144 15630 47766 21019
948853,24852 7648 12218 16953 21709
2447921,22507 17207 17122 47402 20518 38928 31651
3082443,5068 30827 33768
1950083,24852 46979 21137 22035 21927
2160670,37552
947978,35951 35108 27541 13646 48679 18027 24852 5479 27086 39275 22993
1061165,None
1933867,5212
1463837,46266
1279534,34243 8424
455377,21137 7559 40961 11520 17600 16282 8413 42803 12144 27845 14652 13176
355106,4532 10032 34024 13828 39921 2502 33095
3351267,18362 30233 34243 6046 49235
1600527,19376 24852 30169
43927,26790 16363 21137 5514 13176 15414 18758 2732
13533,49222 45961 27892 45531 39581 38747 44475 22454 47817 196 21397 40261 15924 16483 13388 13578 7380 17341 29925 43221 17795 43409 44129 6166 27179 54 34280 40348 44142
134114,42562 27845 45788 16262 2086 24852 19660 47209 25837 8728 48109 27471 47626 18200 5077 40063 6871
2939931,46286 40142 46692 30824 3990 33357 13131 5160 8707 37284 24458 8637 45681 6016 126 23909
856497,22935 8193 21709 20114
1038424,28465 24799 8277 5973 30391 29675 4920 3397 36011 38028
1477795,31717 47209 41950 46667 19660 49683 39877 27104 46979 21903
2317014,8048 43352 20940
576536,29616 18027 27966 21903 5646
34682,35921 37067 48364
388498,6066 196 43534
699846,42535 25459 21349 28748 14564
2118345,11669 13984 4462
1965268,24852 8424 4421 29594 26604 10125 3599 27454 21009 27845 17652 20574 36011 39322 23579 29370 8277 26133 31433 21903 45013 7911 36267 31343 7413 3661
2966608,None
2328815,41588 40545 21543 47766 21903 42585 49285
1409501,None
526674,39699 16797 27548 35440 49247 24852 40332 7116 20378 1848 28199 47626 37250 44270
3158298,24852 45066 21019 30489 30450 4472 43961
3024502,24852 44632 48356 21019
1284707,48857
3331396,46676 5077 13176 18880 23282 26047 21709 39877 22548 3957
608046,26209 42828 44632 44359 24964 13176 21616 18465 27966 47766 18531 34050 3957
1085810,39475 47626 21137 26209 17316 23044 44632 41259 20114 32288 28842 9020 16797 28289 16589
2364829,6867 43352 26604 4210 24852 10613 7326 47144 5406 196 11777 9076 32115 44683 22359 16419 4562 34487 29487
858282,40571 15386 24852 20082 18523 37388 49517 14233 42240
2542984,31717 32566 44980 4942 4957 26209 44475 4085 5077 13176 22025 41665 29487 17985 38293 27360
1555018,13176 27156 21195 29794 39275 27845 651 7948
923561,34197 12392 13176 2078 43713
957676,37710 34148 13914 31422 31102 41276 42500
1132411,4210 6104 10580 24852 10096 13077 46049
2966487,40028 24852 43951
3051908,24964 13176 22935 28985 21903 28289 17281 38190 26209 33706 12384 47626 39928 4982 42756
1461577,13176 39877 41950 28204 21903
